,idCat,nombreCat,nivel1,nivel2,nivel3,tipo_arbol,# codigo,descripcion,folder_id
18228,,,,,,Profeco_232301_arbol,0160,YOGHURT,data20220913
18229,,,,,,Profeco_232301_arbol,# PRODUCTOS EN REFRIGERACION,,data20220913
18230,,,,,,Profeco_232301_arbol,0929,COMBINADO PRIMAVERA,data20220913
18231,,,,,,Profeco_232301_arbol,0928,FLORETES DE BROCOLI,data20220913
18232,,,,,,Profeco_232301_arbol,0919,GRANOS DE ELOTE,data20220913
18233,,,,,,Profeco_232301_arbol,0920,GUARNICION DE VERDURAS,data20220913
18234,,,,,,Profeco_232301_arbol,0050,HELADO,data20220913
18235,,,,,,Profeco_232301_arbol,0003,MAIZ POZOLERO,data20220913
18236,,,,,,Profeco_232301_arbol,0922,MEZCLA CALIFORNIA,data20220913
18237,,,,,,Profeco_232301_arbol,0923,MEZCLA CAMPESINA,data20220913
18238,,,,,,Profeco_232301_arbol,# SALCHICHONERIA,,data20220913
18239,,,,,,Profeco_232301_arbol,0082,CHORIZO,data20220913
18240,,,,,,Profeco_232301_arbol,0080,JAMON,data20220913
18241,,,,,,Profeco_232301_arbol,0086,LONGANIZA,data20220913
18242,,,,,,Profeco_232301_arbol,0084,MORTADELA,data20220913
18243,,,,,,Profeco_232301_arbol,0087,PASTEL PIMIENTO,data20220913
18244,,,,,,Profeco_232301_arbol,0085,QUESO DE PUERCO,data20220913
18245,,,,,,Profeco_232301_arbol,0083,SALCHICHA,data20220913
18246,,,,,,Profeco_232301_arbol,0081,TOCINO AHUMADO,data20220913
18247,,,,,,Profeco_232301_arbol,# POLLO ROSTIZADO,,data20220913
18248,,,,,,Profeco_232301_arbol,# POLLO ROSTIZADO,,data20220913
18249,,,,,,Profeco_232301_arbol,0205,POLLO ROSTIZADO TRADICIONAL,data20220913
18250,,,,,,Profeco_232301_arbol,"# SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",,data20220913
18251,,,,,,Profeco_232301_arbol,"# ESPECIES, CHILES Y CAMARONES SECOS",,data20220913
18252,,,,,,Profeco_232301_arbol,9003,ALMENDRAS,data20220913
18253,,,,,,Profeco_232301_arbol,0124,CAMARON,data20220913
18254,,,,,,Profeco_232301_arbol,9007,CANELA,data20220913
18255,,,,,,Profeco_232301_arbol,0900,CHILE SECO,data20220913
18256,,,,,,Profeco_232301_arbol,# SEMILLAS Y LEGUMINOSAS,,data20220913
18257,,,,,,Profeco_232301_arbol,0020,ARROZ,data20220913
18258,,,,,,Profeco_232301_arbol,0901,FRIJOL,data20220913
18259,,,,,,Profeco_232301_arbol,0902,GARBANZA,data20220913
18260,,,,,,Profeco_232301_arbol,0903,HABA,data20220913
18261,,,,,,Profeco_232301_arbol,0904,LENTEJA,data20220913
18262,,,,,,Profeco_232301_arbol,# ARTICULOS DE HIGIENE PERSONAL,,data20220913
18263,,,,,,Profeco_232301_arbol,# ARTICULOS DE HIGIENE PERSONAL,,data20220913
18264,,,,,,Profeco_232301_arbol,# ARTICULOS DE HIGIENE PERSONAL,,data20220913
18265,,,,,,Profeco_232301_arbol,2760,ACONDICIONADOR Y ENJUAGUE,data20220913
18266,,,,,,Profeco_232301_arbol,2767,CEPILLO DENTAL,data20220913
18267,,,,,,Profeco_232301_arbol,2750,CREMA DENTAL,data20220913
18268,,,,,,Profeco_232301_arbol,2751,CREMA LIQUIDA,data20220913
18269,,,,,,Profeco_232301_arbol,2764,CREMA PARA ROZADURAS,data20220913
18270,,,,,,Profeco_232301_arbol,2752,CREMA SOLIDA,data20220913
18271,,,,,,Profeco_232301_arbol,2753,DESODORANTE,data20220913
18272,,,,,,Profeco_232301_arbol,2774,ESPUMA DE AFEITAR,data20220913
18273,,,,,,Profeco_232301_arbol,2754,JABON DE TOCADOR,data20220913
18274,,,,,,Profeco_232301_arbol,2766,PANTIPROTECTOR,data20220913
18275,,,,,,Profeco_232301_arbol,2801,PAÑALES DESECHABLES,data20220913
18276,,,,,,Profeco_232301_arbol,2800,PAPEL HIGIENICO,data20220913
18277,,,,,,Profeco_232301_arbol,2770,PRODUCTO PARA DEPILACION,data20220913
18278,,,,,,Profeco_232301_arbol,2756,RASTRILLOS DESECHABLES,data20220913
18279,,,,,,Profeco_232301_arbol,2757,REPUESTOS DE NAVAJAS,data20220913
18280,,,,,,Profeco_232301_arbol,2771,ROPA INTERIOR DESECHABLE,data20220913
18281,,,,,,Profeco_232301_arbol,2758,SHAMPOO,data20220913
18282,,,,,,Profeco_232301_arbol,2761,SHAMPOO PARA BEBES Y NIÑOS,data20220913
18283,,,,,,Profeco_232301_arbol,2765,TALCO,data20220913
18284,,,,,,Profeco_232301_arbol,2807,TAMPONES,data20220913
18285,,,,,,Profeco_232301_arbol,2759,TINTE PARA EL CABELLO,data20220913
18286,,,,,,Profeco_232301_arbol,2803,TOALLA FEMENINA,data20220913
18287,,,,,,Profeco_232301_arbol,2804,TOALLITA HUMEDA LIMPIADORA,data20220913
18288,,,,,,Profeco_232301_arbol,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,data20220913
18289,,,,,,Profeco_232301_arbol,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,data20220913
18290,,,,,,Profeco_232301_arbol,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,data20220913
18291,,,,,,Profeco_232301_arbol,1100,BLANQUEADOR,data20220913
18292,,,,,,Profeco_232301_arbol,1101,DETERGENTE P/ROPA,data20220913
18293,,,,,,Profeco_232301_arbol,1102,DETERGENTE P/TRASTES,data20220913
18294,,,,,,Profeco_232301_arbol,1108,DETERGENTE PARA ROPA Y TRASTES,data20220913
18295,,,,,,Profeco_232301_arbol,1109,FIBRA,data20220913
18296,,,,,,Profeco_232301_arbol,1104,INSECTICIDA AEROSOL,data20220913
18297,,,,,,Profeco_232301_arbol,1103,JABON LIMPIADOR,data20220913
18298,,,,,,Profeco_232301_arbol,1105,LIMPIADOR LIQUIDO P/PISO,data20220913
18299,,,,,,Profeco_232301_arbol,1071,PILAS ELECTRICAS,data20220913
18300,,,,,,Profeco_232301_arbol,1106,SUAVIZANTE P/ROPA,data20220913
18301,,,,,,Profeco_232301_arbol,1111,TOALLITAS DESINFECTANTES,data20220913
18302,,,,,,Profeco_232301_arbol,"# ELECTRONICA, HOGAR Y LINEA BLANCA",,data20220913
18303,,,,,,Profeco_232301_arbol,# ELECTRONICA,,data20220913
18304,,,,,,Profeco_232301_arbol,# AUDIO Y EQUIPOS DE SONIDO,,data20220913
18305,,,,,,Profeco_232301_arbol,1064,BARRA DE SONIDO,data20220913
18306,,,,,,Profeco_232301_arbol,1050,COMPONENTES DE AUDIO,data20220913
18307,,,,,,Profeco_232301_arbol,# CAMARAS,,data20220913
18308,,,,,,Profeco_232301_arbol,1061,CAMARAS DIGITALES,data20220913
18309,,,,,,Profeco_232301_arbol,# TV Y VIDEO,,data20220913
18310,,,,,,Profeco_232301_arbol,5003,CONSOLAS DE VIDEOJUEGOS,data20220913
18311,,,,,,Profeco_232301_arbol,1056,DVD / BLU RAY,data20220913
18312,,,,,,Profeco_232301_arbol,# HOGAR Y LINEA BLANCA,,data20220913
18313,,,,,,Profeco_232301_arbol,# COCINA,,data20220913
18314,,,,,,Profeco_232301_arbol,1080,OLLA DE PRESION EXPRESS,data20220913
18315,,,,,,Profeco_232301_arbol,# ELECTRODOMESTICOS,,data20220913
18316,,,,,,Profeco_232301_arbol,1021,BATIDORAS,data20220913
18317,,,,,,Profeco_232301_arbol,1033,CAFETERAS,data20220913
18318,,,,,,Profeco_232301_arbol,1023,EXTRACTORES DE JUGOS Y EXPRIMIDORES,data20220913
18319,,,,,,Profeco_232301_arbol,1025,HORNO DE MICROONDAS,data20220913
18320,,,,,,Profeco_232301_arbol,1024,HORNO ELECTRICO,data20220913
18321,,,,,,Profeco_232301_arbol,1027,LICUADORAS,data20220913
18322,,,,,,Profeco_232301_arbol,1028,PLANCHAS,data20220913
18323,,,,,,Profeco_232301_arbol,1031,SANDWICHERAS,data20220913
18324,,,,,,Profeco_232301_arbol,# LINEA BLANCA,,data20220913
18325,,,,,,Profeco_232301_arbol,1020,ESTUFAS,data20220913
18326,,,,,,Profeco_232301_arbol,1026,LAVADORAS,data20220913
18327,,,,,,Profeco_232301_arbol,1029,REFRIGERADORES,data20220913
18328,,,,,,Profeco_232301_arbol,1034,SECADORAS,data20220913
18329,,,,,,Profeco_232301_arbol,# VENTILACION,,data20220913
18330,,,,,,Profeco_232301_arbol,1055,VENTILADORES,data20220913
18331,,,,,,Profeco_232301_arbol,# MEDICINAS,,data20220913
18332,,,,,,Profeco_232301_arbol,# MEDICINAS,,data20220913
18333,,,,,,Profeco_232301_arbol,# ESPECIALES,,data20220913
18334,,,,,,Profeco_232301_arbol,1794,AGUA OXIGENADA,data20220913
18335,,,,,,Profeco_232301_arbol,1447,ALCOHOL,data20220913
18336,,,,,,Profeco_232301_arbol,1795,ALGODÓN,data20220913
18337,,,,,,Profeco_232301_arbol,1792,COFIA,data20220913
18338,,,,,,Profeco_232301_arbol,2762,CUBRE BOCA,data20220913
18339,,,,,,Profeco_232301_arbol,1797,GASA,data20220913
18340,,,,,,Profeco_232301_arbol,1791,GUANTES DE LÁTEX,data20220913
18341,,,,,,Profeco_232301_arbol,1112,MICROBICIDA,data20220913
18342,,,,,,Profeco_232301_arbol,1793,NEBULIZADOR,data20220913
18343,,,,,,Profeco_232301_arbol,1798,VENDA ELÁSTICA,data20220913
18344,,,,,,Profeco_232301_arbol,1787,VENDITAS ADHESIVAS,data20220913
18345,,,,,,Profeco_232301_arbol,# MEDICINAS,,data20220913
18346,,,,,,Profeco_232301_arbol,1789,AGRIFEN,data20220913
18347,,,,,,Profeco_232301_arbol,1470,CAFIASPIRINA,data20220913
18348,,,,,,Profeco_232301_arbol,1668,GABAPENTINA,data20220913
18349,,,,,,Profeco_232301_arbol,1362,GENTAMICINA,data20220913
18350,,,,,,Profeco_232301_arbol,1959,GLIBENCLAMIDA,data20220913
18351,,,,,,Profeco_232301_arbol,1671,HIDROXOCOBALAMINA TIAMINA PIRIDOXINA,data20220913
18352,,,,,,Profeco_232301_arbol,1543,LACTACYD,data20220913
18353,,,,,,Profeco_232301_arbol,1545,LANTUS. INSULINA GLARGINA,data20220913
18354,,,,,,Profeco_232301_arbol,1547,LEVITRA,data20220913
18355,,,,,,Profeco_232301_arbol,1679,LEVOFLOXACINO,data20220913
18356,,,,,,Profeco_232301_arbol,1680,LEVONORGESTREL,data20220913
18357,,,,,,Profeco_232301_arbol,1548,LEXAPRO,data20220913
18358,,,,,,Profeco_232301_arbol,1549,LIBERTRIM SII,data20220913
18359,,,,,,Profeco_232301_arbol,1320,LINCOCIN,data20220913
18360,,,,,,Profeco_232301_arbol,1683,LINCOMICINA,data20220913
18361,,,,,,Profeco_232301_arbol,1427,LIPITOR,data20220913
18362,,,,,,Profeco_232301_arbol,1550,LIVIAL,data20220913
18363,,,,,,Profeco_232301_arbol,1551,LOPID,data20220913
18364,,,,,,Profeco_232301_arbol,1685,LORATADINA BETAMETASONA,data20220913
18365,,,,,,Profeco_232301_arbol,1552,LOSEC A-20,data20220913
18366,,,,,,Profeco_232301_arbol,1553,LYRICA,data20220913
18367,,,,,,Profeco_232301_arbol,1256,MACRODANTINA,data20220913
18368,,,,,,Profeco_232301_arbol,1424,MATERNA,data20220913
18369,,,,,,Profeco_232301_arbol,1554,MEDICAPS SHAMPOO,data20220913
18370,,,,,,Profeco_232301_arbol,1153,METAMIZOL SODICO,data20220913
18371,,,,,,Profeco_232301_arbol,1691,METFORMINA-GLIBENCLAMIDA,data20220913
18372,,,,,,Profeco_232301_arbol,2350,METICORTEN,data20220913
18373,,,,,,Profeco_232301_arbol,1556,MICARDIS,data20220913
18374,,,,,,Profeco_232301_arbol,1557,MICARDIS PLUS,data20220913
18375,,,,,,Profeco_232301_arbol,1693,MICONAZOL,data20220913
18376,,,,,,Profeco_232301_arbol,1558,MICTASOL,data20220913
18377,,,,,,Profeco_232301_arbol,1439,MOTRIN,data20220913
18378,,,,,,Profeco_232301_arbol,1137,NEO MELUBRINA,data20220913
18379,,,,,,Profeco_232301_arbol,1561,NEURALIN,data20220913
18380,,,,,,Profeco_232301_arbol,1370,NEXIUM-MUPS,data20220913
18381,,,,,,Profeco_232301_arbol,1562,NEXT. TABS,data20220913
18382,,,,,,Profeco_232301_arbol,1563,NIKZON,data20220913
18383,,,,,,Profeco_232301_arbol,1699,NITAZOXANIDA,data20220913
18384,,,,,,Profeco_232301_arbol,1723,NITROFURANTOINA,data20220913
18385,,,,,,Profeco_232301_arbol,1721,NORVAS,data20220913
18386,,,,,,Profeco_232301_arbol,1564,NOVOVARTALON,data20220913
18387,,,,,,Profeco_232301_arbol,1725,OMEPRAZOL,data20220913
18388,,,,,,Profeco_232301_arbol,1565,OROXADIN,data20220913
18389,,,,,,Profeco_232301_arbol,1566,PANOTO-S,data20220913
18390,,,,,,Profeco_232301_arbol,1728,PANTOPRAZOL,data20220913
18391,,,,,,Profeco_232301_arbol,1567,PANTOZOL,data20220913
18392,,,,,,Profeco_232301_arbol,1731,PARACETAMOL/CAFEINA,data20220913
18393,,,,,,Profeco_232301_arbol,1732,PAROXETINA,data20220913
18394,,,,,,Profeco_232301_arbol,1568,PEDYALITE. SR-45. ELECTROLITOS ORALES,data20220913
18395,,,,,,Profeco_232301_arbol,1569,PEMIX,data20220913
18396,,,,,,Profeco_232301_arbol,1326,PENTREXYL,data20220913
18397,,,,,,Profeco_232301_arbol,1609,PHARMATON. CON GINGENG G115,data20220913
18398,,,,,,Profeco_232301_arbol,1570,PICOT SAL DE UVAS,data20220913
18399,,,,,,Profeco_232301_arbol,2075,PLANTABEN,data20220913
18400,,,,,,Profeco_232301_arbol,1572,PLAVIX,data20220913
18401,,,,,,Profeco_232301_arbol,2076,POMADA DE LA CAMPANA,data20220913
18402,,,,,,Profeco_232301_arbol,1344,POSIPEN,data20220913
18403,,,,,,Profeco_232301_arbol,1139,PRODOLINA,data20220913
18404,,,,,,Profeco_232301_arbol,1576,PULMICORT,data20220913
18405,,,,,,Profeco_232301_arbol,1577,QG5,data20220913
18406,,,,,,Profeco_232301_arbol,1578,QUADRIDERM NF,data20220913
18407,,,,,,Profeco_232301_arbol,1734,RANITIDINA,data20220913
18408,,,,,,Profeco_232301_arbol,1579,RINELON,data20220913
18409,,,,,,Profeco_232301_arbol,1580,RIOPAN,data20220913
18410,,,,,,Profeco_232301_arbol,1279,RIVOTRIL,data20220913
18411,,,,,,Profeco_232301_arbol,1581,RIVOTRIL. GOTAS,data20220913
18412,,,,,,Profeco_232301_arbol,1352,ROCEPHIN IM,data20220913
18413,,,,,,Profeco_232301_arbol,1735,SALBUTAMOL,data20220913
18414,,,,,,Profeco_232301_arbol,1280,SEDALMERCK,data20220913
18415,,,,,,Profeco_232301_arbol,1585,SELOKEN ZOK,data20220913
18416,,,,,,Profeco_232301_arbol,1587,SERETIDE DISKUS,data20220913
18417,,,,,,Profeco_232301_arbol,1736,SERTRALINA,data20220913
18418,,,,,,Profeco_232301_arbol,1588,SEVERIN N.F.,data20220913
18419,,,,,,Profeco_232301_arbol,1744,SHAMPOO INTIMO,data20220913
18420,,,,,,Profeco_232301_arbol,1589,SIES,data20220913
18421,,,,,,Profeco_232301_arbol,1737,SILDENAFIL,data20220913
18422,,,,,,Profeco_232301_arbol,1590,SINERGIX,data20220913
18423,,,,,,Profeco_232301_arbol,1591,SINGULAIR,data20220913
18424,,,,,,Profeco_232301_arbol,2108,STUGERON FORTE,data20220913
18425,,,,,,Profeco_232301_arbol,1738,SUBSALICILATO DE BISMUTO,data20220913
18426,,,,,,Profeco_232301_arbol,2769,SUEROS ORALES,data20220913
18427,,,,,,Profeco_232301_arbol,1594,SUEROX,data20220913
18428,,,,,,Profeco_232301_arbol,1596,SUFREXAL COMBI,data20220913
18429,,,,,,Profeco_232301_arbol,1743,SUPLEMENTO ALIMENTICIO,data20220913
18430,,,,,,Profeco_232301_arbol,1288,SUPRADOL,data20220913
18431,,,,,,Profeco_232301_arbol,1597,SYSTANE,data20220913
18432,,,,,,Profeco_232301_arbol,1290,TAFIL,data20220913
18433,,,,,,Profeco_232301_arbol,1739,TAMSULOSINA,data20220913
18434,,,,,,Profeco_232301_arbol,1599,TECTA,data20220913
18435,,,,,,Profeco_232301_arbol,1142,TEMPRA,data20220913
18436,,,,,,Profeco_232301_arbol,1713,TENORETIC,data20220913
18437,,,,,,Profeco_232301_arbol,1714,TENORMIN,data20220913
18438,,,,,,Profeco_232301_arbol,1740,TERBINAFINA,data20220913
18439,,,,,,Profeco_232301_arbol,1613,TIAMINAL B12,data20220913
18440,,,,,,Profeco_232301_arbol,1615,TRAMACET,data20220913
18441,,,,,,Profeco_232301_arbol,1416,TREDA,data20220913
18442,,,,,,Profeco_232301_arbol,1616,TREXEN DUO,data20220913
18443,,,,,,Profeco_232301_arbol,1617,TYLEX 750,data20220913
18444,,,,,,Profeco_232301_arbol,1295,ULSEN,data20220913
18445,,,,,,Profeco_232301_arbol,1618,UNESIA,data20220913
18446,,,,,,Profeco_232301_arbol,1619,UNICLAR,data20220913
18447,,,,,,Profeco_232301_arbol,1957,VAGITROL -V,data20220913
18448,,,,,,Profeco_232301_arbol,1620,VENALOT DEPOT,data20220913
18449,,,,,,Profeco_232301_arbol,1621,VERMOX PLUS,data20220913
18450,,,,,,Profeco_232301_arbol,1297,VIAGRA,data20220913
18451,,,,,,Profeco_232301_arbol,1622,VICK VAPORUB,data20220913
18452,,,,,,Profeco_232301_arbol,1143,VITACILINA,data20220913
18453,,,,,,Profeco_232301_arbol,1624,VYTORIN 10/20,data20220913
18454,,,,,,Profeco_232301_arbol,1625,XATRAL-OD,data20220913
18455,,,,,,Profeco_232301_arbol,1626,YASMIN,data20220913
18456,,,,,,Profeco_232301_arbol,1627,YASMIN 24/4,data20220913
18457,,,,,,Profeco_232301_arbol,1628,ZACTOS,data20220913
18458,,,,,,Profeco_232301_arbol,1346,ZINNAT,data20220913
18459,,,,,,Profeco_232301_arbol,1629,ZINTREPID,data20220913
18460,,,,,,Profeco_232301_arbol,1630,ZOFILIP,data20220913
18461,,,,,,Profeco_232303_arbol,# ALIMENTOS,,data20220913
18462,,,,,,Profeco_232303_arbol,"# ACEITES, GRASAS Y VINAGRES",,data20220913
18463,,,,,,Profeco_232303_arbol,# ACEITES Y GRASAS,,data20220913
18464,,,,,,Profeco_232303_arbol,0166,ACEITE,data20220913
18465,,,,,,Profeco_232303_arbol,9000,ACEITE DE OLIVA,data20220913
18466,,,,,,Profeco_232303_arbol,9002,ALCAPARRA,data20220913
18467,,,,,,Profeco_232303_arbol,0170,GRASA COMESTIBLE,data20220913
18468,,,,,,Profeco_232303_arbol,0172,MANTECA DE CERDO,data20220913
18469,,,,,,Profeco_232303_arbol,0147,MANTEQUILLA,data20220913
18470,,,,,,Profeco_232303_arbol,0171,MARGARINA,data20220913
18471,,,,,,Profeco_232303_arbol,# VINAGRES,,data20220913
18472,,,,,,Profeco_232303_arbol,0983,VINAGRE,data20220913
18473,,,,,,Profeco_232303_arbol,# ALIMENTOS EN LATA Y PROCESADOS,,data20220913
18474,,,,,,Profeco_232303_arbol,# ALIMENTOS EN LATA Y PROCESADOS,,data20220913
18475,,,,,,Profeco_232303_arbol,0935,ALIMENTO PREPARADO PARA NIÑOS,data20220913
18476,,,,,,Profeco_232303_arbol,0136,ATUN,data20220913
18477,,,,,,Profeco_232303_arbol,0917,CHICHAROS EN LATA,data20220913
18478,,,,,,Profeco_232303_arbol,0915,CHILES,data20220913
18479,,,,,,Profeco_232303_arbol,0956,COCTEL DE FRUTAS EN ALMIBAR,data20220913
18480,,,,,,Profeco_232303_arbol,0970,CONCENTRADO DE POLLO,data20220913
18481,,,,,,Profeco_232303_arbol,0951,DURAZNOS EN ALMIBAR,data20220913
18482,,,,,,Profeco_232303_arbol,0864,ELOTE,data20220913
18483,,,,,,Profeco_232303_arbol,0931,FRIJOLES,data20220913
18484,,,,,,Profeco_232303_arbol,0971,MAYONESA,data20220913
18485,,,,,,Profeco_232303_arbol,0972,MOLE ROJO EN PASTA,data20220913
18486,,,,,,Profeco_232303_arbol,0973,MOSTAZA,data20220913
18487,,,,,,Profeco_232303_arbol,0014,PASTA PARA SOPA,data20220913
18488,,,,,,Profeco_232303_arbol,0952,PIÑA EN ALMIBAR,data20220913
18489,,,,,,Profeco_232303_arbol,0916,PURE DE TOMATE,data20220913
18490,,,,,,Profeco_232303_arbol,0945,SAL DE MAR,data20220913
18491,,,,,,Profeco_232303_arbol,0974,SAL MOLIDA DE MESA,data20220913
18492,,,,,,Profeco_232303_arbol,0978,SALSA DE SOYA,data20220913
18493,,,,,,Profeco_232303_arbol,0976,SALSA INGLESA,data20220913
18494,,,,,,Profeco_232303_arbol,0977,SALSA PICANTE,data20220913
18495,,,,,,Profeco_232303_arbol,0137,SARDINA,data20220913
18496,,,,,,Profeco_232303_arbol,0303,SOPA INSTANTANEA,data20220913
18497,,,,,,Profeco_232303_arbol,"# AZUCAR, ENDULZANTES Y CAFE",,data20220913
18498,,,,,,Profeco_232303_arbol,"# AZUCAR, ENDULZANTES Y CAFE",,data20220913
18499,,,,,,Profeco_232303_arbol,0962,CAFE TOSTADO Y MOLIDO,data20220913
18500,,,,,,Profeco_232303_arbol,0950,MERMELADA,data20220913
18501,,,,,,Profeco_232303_arbol,0996,MIEL DE ABEJA,data20220913
18502,,,,,,Profeco_232303_arbol,0990,POLVO PARA BEBIDAS SABOR CHOCOLATE,data20220913
18503,,,,,,Profeco_232303_arbol,# POSTRES PARA PREPARAR,,data20220913
18504,,,,,,Profeco_232303_arbol,0994,FLAN,data20220913
18505,,,,,,Profeco_232303_arbol,0995,GELATINA EN POLVO,data20220913
18506,,,,,,Profeco_232303_arbol,0984,POLVO P/HORNEAR,data20220913
18507,,,,,,Profeco_232303_arbol,# BEBIDAS,,data20220913
18508,,,,,,Profeco_232303_arbol,# BEBIDAS ALCOHOLICAS,,data20220913
18509,,,,,,Profeco_232303_arbol,1000,BRANDY,data20220913
18510,,,,,,Profeco_232303_arbol,1001,CERVEZA,data20220913
18511,,,,,,Profeco_232303_arbol,1005,TEQUILA,data20220913
18512,,,,,,Profeco_232303_arbol,# BEBIDAS NO ALCOHOLICAS,,data20220913
18513,,,,,,Profeco_232303_arbol,0964,AGUA CON GAS,data20220913
18514,,,,,,Profeco_232303_arbol,0965,AGUA SIN GAS,data20220913
18515,,,,,,Profeco_232303_arbol,0968,BEBIDAS HIDRATANTES,data20220913
18516,,,,,,Profeco_232303_arbol,0967,JUGO DE FRUTA,data20220913
18517,,,,,,Profeco_232303_arbol,0966,REFRESCO,data20220913
18518,,,,,,Profeco_232303_arbol,0949,TE PREPARADO,data20220913
18519,,,,,,Profeco_232303_arbol,"# CARNE, POLLO Y PESCADO",,data20220913
18520,,,,,,Profeco_232303_arbol,# CARNE DE CERDO,,data20220913
18521,,,,,,Profeco_232303_arbol,0044,CABEZA DE CERDO,data20220913
18522,,,,,,Profeco_232303_arbol,0049,CARNE MOLIDA DE CERDO,data20220913
18523,,,,,,Profeco_232303_arbol,0041,CHULETA DE CERDO,data20220913
18524,,,,,,Profeco_232303_arbol,0045,ESPINAZO DE CERDO,data20220913
18525,,,,,,Profeco_232303_arbol,0043,LOMO DE CERDO,data20220913
18526,,,,,,Profeco_232303_arbol,0046,MANITAS DE CERDO,data20220913
18527,,,,,,Profeco_232303_arbol,0042,MILANESA DE CERDO,data20220913
18528,,,,,,Profeco_232303_arbol,0047,PIERNA DE CERDO ENTERA/PERNIL,data20220913
18529,,,,,,Profeco_232303_arbol,# CARNE DE POLLO Y PAVO,,data20220913
18530,,,,,,Profeco_232303_arbol,0032,PECHUGA DE POLLO,data20220913
18531,,,,,,Profeco_232303_arbol,0033,PIERNA DE POLLO,data20220913
18532,,,,,,Profeco_232303_arbol,0031,POLLO ENTERO,data20220913
18533,,,,,,Profeco_232303_arbol,# CARNE DE RES,,data20220913
18534,,,,,,Profeco_232303_arbol,0069,BISTEC DE DIEZMILLO DE RES,data20220913
18535,,,,,,Profeco_232303_arbol,0071,BISTEC DE RES. CORTE DELGADO,data20220913
18536,,,,,,Profeco_232303_arbol,0070,BISTEC DEL 0,data20220913
18537,,,,,,Profeco_232303_arbol,0052,CARNE PARA ASAR DE RES,data20220913
18538,,,,,,Profeco_232303_arbol,0061,CHULETA DE RES/CHULETA COSTILLA/CHULETON,data20220913
18539,,,,,,Profeco_232303_arbol,0060,FALDA DE RES,data20220913
18540,,,,,,Profeco_232303_arbol,0053,FILETE DE RES,data20220913
18541,,,,,,Profeco_232303_arbol,0064,HIGADO DE RES,data20220913
18542,,,,,,Profeco_232303_arbol,0077,MILANESA DE RES,data20220913
18543,,,,,,Profeco_232303_arbol,0066,PANZA O MENUDO DE RES,data20220913
18544,,,,,,Profeco_232303_arbol,0063,RETAZO C/HUESO DE RES,data20220913
18545,,,,,,Profeco_232303_arbol,# FRUTAS Y VERDURAS FRESCAS,,data20220913
18546,,,,,,Profeco_232303_arbol,# FRUTAS Y VERDURAS FRESCAS,,data20220913
18547,,,,,,Profeco_232303_arbol,0850,ACELGA,data20220913
18548,,,,,,Profeco_232303_arbol,0800,AGUACATE,data20220913
18549,,,,,,Profeco_232303_arbol,0851,AJO,data20220913
18550,,,,,,Profeco_232303_arbol,0852,ALCACHOFA,data20220913
18551,,,,,,Profeco_232303_arbol,0853,APIO,data20220913
18552,,,,,,Profeco_232303_arbol,0854,BETABEL,data20220913
18553,,,,,,Profeco_232303_arbol,0855,BROCOLI,data20220913
18554,,,,,,Profeco_232303_arbol,0856,CALABAZA,data20220913
18555,,,,,,Profeco_232303_arbol,0857,CEBOLLA,data20220913
18556,,,,,,Profeco_232303_arbol,0858,CHAYOTE,data20220913
18557,,,,,,Profeco_232303_arbol,0859,CHICHAROS,data20220913
18558,,,,,,Profeco_232303_arbol,0860,CHILE FRESCO,data20220913
18559,,,,,,Profeco_232303_arbol,0868,CILANTRO,data20220913
18560,,,,,,Profeco_232303_arbol,0861,COL,data20220913
18561,,,,,,Profeco_232303_arbol,0862,COLIFLOR,data20220913
18562,,,,,,Profeco_232303_arbol,0863,EJOTE,data20220913
18563,,,,,,Profeco_232303_arbol,0864,ELOTE,data20220913
18564,,,,,,Profeco_232303_arbol,0866,ESPINACAS,data20220913
18565,,,,,,Profeco_232303_arbol,0823,GRANADA,data20220913
18566,,,,,,Profeco_232303_arbol,0804,GUAYABA,data20220913
18567,,,,,,Profeco_232303_arbol,0867,HONGOS CHAMPIÑONES,data20220913
18568,,,,,,Profeco_232303_arbol,9015,JAMAICA,data20220913
18569,,,,,,Profeco_232303_arbol,9017,JICAMA,data20220913
18570,,,,,,Profeco_232303_arbol,0869,JITOMATE,data20220913
18571,,,,,,Profeco_232303_arbol,0826,KIWI,data20220913
18572,,,,,,Profeco_232303_arbol,0870,LECHUGA,data20220913
18573,,,,,,Profeco_232303_arbol,0806,LIMON,data20220913
18574,,,,,,Profeco_232303_arbol,0808,MANDARINA,data20220913
18575,,,,,,Profeco_232303_arbol,0809,MANGO,data20220913
18576,,,,,,Profeco_232303_arbol,0810,MANZANA,data20220913
18577,,,,,,Profeco_232303_arbol,0811,MELON,data20220913
18578,,,,,,Profeco_232303_arbol,0871,NOPAL,data20220913
18579,,,,,,Profeco_232303_arbol,0872,PAPA,data20220913
18580,,,,,,Profeco_232303_arbol,0813,PAPAYA,data20220913
18581,,,,,,Profeco_232303_arbol,0873,PEPINO,data20220913
18582,,,,,,Profeco_232303_arbol,0814,PERA,data20220913
18583,,,,,,Profeco_232303_arbol,0827,PERON,data20220913
18584,,,,,,Profeco_232303_arbol,0874,PIMIENTO,data20220913
